Fiber,pCa,Act_percent,M_length,sarc_length,M_area,ISI,ISI_code,Cond_Amp,CA_code,SRS,SRS_UC,Impulse,Impulse_UC,back_L,back_F,backFpercentUC,F_tZero,SRS_CO,SRS_CO_UC,Impulse_CO,Impulse_CO_UC
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,1,e1000,1.21,c121,857508.6613,106.5318838,2449075.755,98.78568972,0.001011166,21103.71526,96.31509772,21029.22598,857508.6613,106.5318838,2449075.755,98.78568972
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,1,e1000,2.16,d216,828706.914,102.9537224,2397471.715,96.70419402,0.001010983,20907.49908,95.41958811,20673.28662,828706.914,102.9537224,2397471.715,96.70419402
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,1,e1000,2.88,e288,829999.9896,103.1143666,2389220.025,96.37135463,0.001010992,20822.89707,95.0334736,20527.19536,867770.9839,107.806815,2401569.014,96.86946228
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,1,e1000,6.82,g682,768344.4995,95.45464743,2338389.695,94.32106722,0.001010693,21131.39116,96.4414076,20422.91193,732901.7231,91.05144324,2391231.226,96.45247823
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,0.12,a12,854845.6913,106.2010519,2413184.929,97.33800073,0.001011041,20665.23565,94.31392372,20590.34196,854845.6913,106.2010519,2413184.929,97.33800073
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,0.38,b38,825782.1727,102.5903696,2413487.453,97.35020334,0.001011005,20946.17139,95.59608439,20806.62615,825782.1727,102.5903696,2413487.453,97.35020334
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,1.21,c121,848487.4267,105.4111381,2399876.92,96.80121012,0.001011093,20511.7958,93.61364065,20522.58622,848487.4267,105.4111381,2399876.92,96.80121012
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,2.16,d216,788344.5147,97.93933288,2385553.277,96.22345304,0.001011117,20682.81198,94.39414023,20702.80924,788344.5147,97.93933288,2385553.277,96.22345304
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,2.88,e288,796056.9498,98.89748092,2409079.559,97.17240693,0.001010908,20898.34356,95.37780329,20923.69139,796056.9498,98.89748092,2409079.559,97.17240693
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,3.162,f3162,6.82,g682,771244.5827,95.81493689,2359924.015,95.18967353,0.001010652,20687.07545,94.41359822,20463.57717,774166.5142,96.17794064,2376765.127,95.86897505
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,0.12,a12,787605.3718,97.84750608,2396119.297,96.64964303,0.001011045,20444.78609,93.30781554,20670.50009,787605.3718,97.84750608,2396119.297,96.64964303
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,0.38,b38,817643.954,101.5793247,2375233.646,95.80720134,0.001010975,20419.48603,93.19234877,20360.31583,817643.954,101.5793247,2375233.646,95.80720134
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,1.21,c121,808213.4893,100.4077386,2393370.165,96.53875427,0.001011093,20417.84098,93.18484095,20537.86408,808213.4893,100.4077386,2393370.165,96.53875427
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,2.16,d216,788062.0036,97.90423536,2371520.608,95.65743261,0.001010956,20424.2552,93.21411475,20436.94343,788062.0036,97.90423536,2371520.608,95.65743261
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,2.88,e288,792264.916,98.42638073,2377443.272,95.89632863,0.001010973,20424.84521,93.21680749,20403.96907,792264.916,98.42638073,2377443.272,95.89632863
6Aug2018b,6,38.39764457,0.001011,2.60E-06,2.82E-09,10,g10000,6.82,g682,785863.807,97.6311442,2336074.799,94.22769377,0.00101078,20122.99971,91.83921693,20139.49351,785863.807,97.6311442,2336074.799,94.22769377
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,3.83,f383,168858.3493,100.7528878,536538.6456,94.94637414,0.000935429,4585.869201,108.3780926,3592.155523,137753.6674,82.19362475,593158.1531,104.9658145
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,0.12,a12,158285.8439,94.44457993,621961.2957,110.0628452,0.000935371,4650.83537,109.9134415,4741.36602,168273.3695,100.4038473,621591.5684,109.9974179
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,0.38,b38,152496.8917,90.99047979,602822.8336,106.6760852,0.000935363,4595.13905,108.5971674,4880.095945,175197.3518,104.535187,603956.855,106.8767627
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,1.21,c121,191968.0442,114.5417736,572992.0363,101.3971998,0.000935288,4356.414454,102.9553763,3990.194,180079.4982,107.4482224,596451.4725,105.5486033
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,2.16,d216,178455.1353,106.4790121,538289.6122,95.2562268,0.000935367,4332.709551,102.395157,3665.11546,155408.0159,92.72746327,576637.5168,102.0423074
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,2.88,e288,174368.3797,104.0405634,527952.3253,93.42693097,0.000935322,4319.718692,102.0881434,3539.861032,163067.0943,97.29741363,574579.2047,101.6780666
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,6.82,g682,161613.7791,96.43026251,483041.1829,85.47941374,0.000935428,4409.815366,104.2174029,3147.902384,137518.872,82.05352912,550254.593,97.37356085
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.001,a1,0,zero,167596.5355,100,565096.5089,100,0.000935224,4231.361792,100,4160.601083,167596.5355,100,565096.5089,100
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,3.83,f383,179233.8033,106.9436207,504546.5428,89.2850221,0.000935365,4267.606209,100.8565662,3189.824936,148338.4468,88.50925608,556815.5587,98.53459541
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,3.83,f383,143991.913,85.91580526,535359.2146,94.73766093,0.000935312,4327.373524,102.2690504,3912.580201,136144.6544,81.23357328,563588.9515,99.73322126
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,3.83,f383,150149.08,89.58960851,534337.3648,94.55683345,0.000935372,4121.335985,97.39975422,3931.811515,149691.8994,89.3168221,546291.8578,96.67231158
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,3.83,f383,171041.8906,102.0557437,553809.1872,98.00258512,0.000935338,4201.271923,99.28888452,4113.683751,171798.6134,102.5072582,556585.3213,98.49385238
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,3.83,f383,159964.8161,95.44637404,561567.6365,99.37552747,0.000935305,4210.665623,99.51088633,4177.924723,159964.8161,95.44637404,561567.6365,99.37552747
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,3.83,f383,164815.7015,98.34075689,571299.8134,101.0977425,0.000935144,4210.321753,99.50275962,4261.812944,164815.7015,98.34075689,571299.8134,101.0977425
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,0.12,a12,163247.454,97.40502902,571432.0128,101.1211366,0.000935157,4212.827887,99.56198723,4220.593226,163247.454,97.40502902,571432.0128,101.1211366
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,0.38,b38,170394.8715,101.6696861,560457.9677,99.17915947,0.000935228,4223.807356,99.8214656,4104.881022,170228.0865,101.5701703,561916.204,99.4372103
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,1.21,c121,176692.936,105.4275588,540268.1521,95.60635105,0.00093538,4065.879107,96.08913884,3628.207744,168584.4853,100.5894811,561462.027,99.35683872
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,2.16,d216,164194.2849,97.96997557,515716.1447,91.26160515,0.000935344,4103.172266,96.97049006,3379.799654,153698.8324,91.70764296,551037.8639,97.5121692
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,2.88,e288,166783.5801,99.51493308,510328.2807,90.30816377,0.000935363,4130.610044,97.61892853,3281.620131,146404.1418,87.35511235,553314.0955,97.91497324
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.01,b10,6.82,g682,171199.3806,102.1497134,469953.7588,83.16345109,0.000935415,4174.950713,98.66683395,2972.033358,160183.8963,95.57709284,532489.9134,94.22990675
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,0.12,a12,163568.128,97.59636588,560236.6355,99.13999231,0.00093535,4099.244646,96.87766841,4136.145447,163568.128,97.59636588,560236.6355,99.13999231
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,0.38,b38,160439.5496,95.72963374,544312.1478,96.32198027,0.000935154,4036.975965,95.40606934,4002.49741,160439.5496,95.72963374,544312.1478,96.32198027
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,1.21,c121,162255.9187,96.81340862,550492.5468,97.41566938,0.000935062,4094.82931,96.77332054,3952.60076,164201.6369,97.97436233,559934.7997,99.08657918
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,2.16,d216,161893.372,96.5970875,527269.4749,93.30609313,0.00093545,4050.902219,95.73518925,3738.939224,160400.0237,95.70604979,544707.3017,96.39190707
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,2.88,e288,143305.6711,85.5063446,512709.6138,90.72956666,0.000935267,3925.057265,92.76108869,3603.769581,144353.6394,86.13163693,535500.5524,94.76267221
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.1,c100,6.82,g682,141022.2013,84.14386424,486180.7203,86.03498918,0.000935314,4009.650173,94.76027742,3426.235737,145815.1971,87.0037061,524223.7447,92.7671179
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,0.12,a12,156041.2344,93.10528644,548842.0648,97.12359857,0.000935295,3974.476574,93.92901787,4027.390185,156041.2344,93.10528644,548842.0648,97.12359857
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,0.38,b38,152357.9472,90.90757558,541786.1976,95.87498579,0.00093533,4012.839987,94.83566246,4006.529577,152357.9472,90.90757558,541786.1976,95.87498579
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,1.21,c121,168645.8963,100.6261232,551840.4526,97.65419604,0.000935262,4060.207878,95.95511038,4006.143962,168645.8963,100.6261232,551840.4526,97.65419604
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,2.16,d216,142084.3319,84.77760686,530560.2494,93.88843162,0.000935163,3980.219801,94.06474786,3919.451707,142131.5946,84.8058071,536482.8767,94.93650522
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,2.88,e288,155412.8939,92.73037386,528314.051,93.49094228,0.000935241,3958.698014,93.55612233,3833.345005,156246.738,93.2279045,537222.282,95.06735107
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,0.316,d316,6.82,g682,143366.5268,85.54265538,499864.5873,88.45649892,0.000935358,3920.697758,92.65806024,3656.9441,143320.9496,85.51546081,520072.7247,92.03254958
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,0.12,a12,167437.4886,99.90510131,543059.0761,96.10023554,0.000935321,3922.696583,92.70529856,3920.917527,167437.4886,99.90510131,543059.0761,96.10023554
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,0.38,b38,168720.4351,100.6705984,533199.7726,94.3555241,0.000935238,3919.114573,92.62064474,3901.497553,168720.4351,100.6705984,533199.7726,94.3555241
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,1.21,c121,161809.4111,96.54699047,535893.7864,94.83225925,0.000935332,3836.558901,90.66960211,3873.744557,161809.4111,96.54699047,535893.7864,94.83225925
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,2.16,d216,150111.4575,89.56716023,526582.4808,93.18452203,0.000935247,3856.296142,91.13605339,3884.006705,150111.4575,89.56716023,526582.4808,93.18452203
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,2.88,e288,145148.0491,86.6056382,534316.8786,94.55320819,0.000935342,3933.837988,92.96860401,3948.087163,145148.0491,86.6056382,534316.8786,94.55320819
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,1,e1000,6.82,g682,145652.0106,86.90633738,508796.2748,90.03705859,0.000935271,3808.214989,89.99974894,3698.053617,144153.3047,86.01210298,517593.6847,91.59385636
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,0.12,a12,169754.2038,101.2874182,533472.2316,94.40373869,0.000935262,3778.030847,89.28640549,3794.994579,169754.2038,101.2874182,533472.2316,94.40373869
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,0.38,b38,149636.2671,89.28362792,527094.1867,93.27507398,0.000935323,3787.477184,89.50965127,3851.724095,149636.2671,89.28362792,527094.1867,93.27507398
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,1.21,c121,155285.8675,92.6545809,539496.3815,95.46977782,0.00093547,3889.260111,91.91509263,3926.584664,155285.8675,92.6545809,539496.3815,95.46977782
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,2.16,d216,163384.0416,97.48652686,527321.5744,93.31531271,0.000935271,3816.226991,90.18909701,3803.803722,163384.0416,97.48652686,527321.5744,93.31531271
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,2.88,e288,161664.2111,96.46035381,530314.0982,93.84487249,0.000935248,3783.691786,89.42019076,3816.955859,161664.2111,96.46035381,530314.0982,93.84487249
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,3.162,f3162,6.82,g682,155531.6998,92.80126189,518115.7098,91.68623441,0.000935312,3838.755007,90.72150281,3756.837921,155437.4024,92.74499735,523646.7061,92.66500462
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,0.12,a12,163479.6388,97.54356698,543621.7007,96.1997981,0.000935418,3890.557872,91.94576269,3924.798719,163479.6388,97.54356698,543621.7007,96.1997981
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,0.38,b38,161752.2684,96.51289504,537838.8447,95.17645858,0.000935402,3903.293356,92.24674108,3896.20186,161752.2684,96.51289504,537838.8447,95.17645858
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,1.21,c121,173150.9644,103.3141669,539072.1701,95.39470898,0.000935173,3777.576272,89.27566249,3810.641974,173150.9644,103.3141669,539072.1701,95.39470898
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,2.16,d216,156057.0299,93.11471116,527207.3911,93.29510672,0.000935481,3787.929572,89.52034258,3784.023484,156057.0299,93.11471116,527207.3911,93.29510672
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,2.88,e288,146579.7187,87.45987395,555618.9881,98.32284916,0.000935376,4056.307,95.86292072,4132.451858,146579.7187,87.45987395,555618.9881,98.32284916
7Aug2018a,9,0.294816964,0.0009353,2.59E-06,3.61E-09,10,g10000,6.82,g682,156407.4679,93.32380734,537704.6028,95.15270301,0.000935335,3890.074256,91.93433338,3921.273952,156407.4679,93.32380734,537704.6028,95.15270301
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,0,zero,272909.9281,100,860709.0069,100,0.000935342,7605.721043,100,7562.293861,272909.9281,100,860709.0069,100
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,3.83,f383,259448.1219,95.06730801,596116.0375,69.25871958,0.000935417,7449.503905,97.94605749,3570.492507,196841.9942,72.12709173,855408.4525,99.38416417
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,0.12,a12,259409.3612,95.05310525,862220.0372,100.1755565,0.000935407,7602.436551,99.95681552,7657.163976,277102.3642,101.5361977,861350.2133,100.0744975
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,0.38,b38,248674.269,91.11953925,844579.8208,98.12605817,0.000935247,7572.552992,99.56390656,7841.192333,295191.2841,108.1643626,857673.0086,99.64726774
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,1.21,c121,313022.1948,114.6979874,775233.2496,90.06914571,0.000935277,7523.377379,98.91734572,5716.866168,255916.7804,93.77334942,876446.9456,101.8284854
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,2.16,d216,299917.1004,109.8960022,688910.5874,80.03989523,0.000935212,7606.478303,100.0099565,4505.248872,234934.3558,86.08494293,868859.1913,100.9469152
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,2.88,e288,262281.3639,96.10546813,653731.8773,75.95271713,0.000935269,7646.003473,100.5296333,4148.870295,196669.8515,72.064015,864862.4805,100.4825642
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.001,a1,6.82,g682,232613.6127,85.2345733,550365.312,63.94325,0.000935349,7639.295955,100.4414429,3138.805037,167174.4464,61.25627146,826055.6991,95.97386486
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,3.83,f383,251874.8848,92.29231292,605443.0804,70.34236606,0.000935271,7502.203163,98.63894719,3578.201912,182096.7381,66.7241164,850393.4528,98.80150503
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,3.83,f383,227426.6594,83.33396333,699817.4315,81.30708822,0.00093534,7561.938111,99.42434213,5336.673563,200252.8537,73.37690319,851471.3006,98.92673293
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,3.83,f383,256966.0143,94.15781103,783578.4215,91.0387152,0.000935356,7498.044081,98.58426359,6611.157547,246459.387,90.30795938,840993.1284,97.70934446
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,3.83,f383,258306.559,94.6490151,839031.3956,97.4814239,0.000935025,7574.882714,99.59453773,7451.235532,255208.344,93.51376323,845631.8647,98.24828809
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,3.83,f383,249512.6911,91.42675492,846957.2759,98.40227872,0.000935448,7541.673276,99.15790013,7546.854392,249512.6911,91.42675492,846957.2759,98.40227872
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,10,g10000,3.83,f383,266914.7006,97.80322119,859550.9789,99.8654565,0.000935448,7620.738138,100.1974447,7614.29081,266914.7006,97.80322119,859550.9789,99.8654565
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,0.12,a12,261031.9473,95.6476553,849868.5239,98.74051707,0.000935269,7457.817582,98.0553657,7489.581422,261031.9473,95.6476553,849868.5239,98.74051707
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,0.38,b38,298333.0726,109.3155807,834992.4513,97.01216608,0.000935426,7502.97438,98.64908715,7041.572631,271682.128,99.55010796,848062.1404,98.5306455
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,1.21,c121,289986.3302,106.2571568,762364.1456,88.57397093,0.000935291,7347.64967,96.60687829,5532.937341,230131.4898,84.32507072,854148.6664,99.23779809
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,2.16,d216,275701.4272,101.0228646,682726.6129,79.32142075,0.000935403,7435.398176,97.76059541,4429.178037,194573.0518,71.29570301,850155.2277,98.77382726
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,2.88,e288,253364.8247,92.83825857,663996.039,77.14524115,0.000935249,7596.575827,99.87975873,4189.383451,185240.1424,67.87592659,862001.6324,100.1501815
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.01,b10,6.82,g682,220584.229,80.82675135,564010.6532,65.52861056,0.000935158,7522.321279,98.90346012,3324.625478,162592.5281,59.5773592,825947.5003,95.96129396
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,0.12,a12,256401.4504,93.95094282,839625.9389,97.55049989,0.000935132,7352.626424,96.67231262,7359.698906,256401.4504,93.95094282,839625.9389,97.55049989
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,0.38,b38,258380.6063,94.67614762,838110.9509,97.37448361,0.000935413,7480.224976,98.34997806,7365.568893,251352.6621,92.10095943,841950.4572,97.82057007
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,1.21,c121,242937.133,89.01733063,803278.3341,93.32751577,0.000935417,7404.160734,97.3498856,6720.33402,228386.1816,83.68555269,847557.6007,98.47202642
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,2.16,d216,252403.6894,92.48607819,739097.9005,85.87082214,0.000935328,7332.037591,96.40161071,5786.565443,225095.1317,82.47964202,832088.9017,96.67482215
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,2.88,e288,216545.743,79.34696423,716250.513,83.21633761,0.000935332,7322.351319,96.27425563,5568.213397,204099.0906,74.78624616,833209.4241,96.80500812
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.1,c100,6.82,g682,225022.8337,82.4531505,642633.364,74.66325539,0.000935029,7294.456249,95.90749132,4719.416068,205968.2695,75.47115304,814011.1912,94.57449436
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,0.12,a12,239292.8164,87.68197555,825382.4192,95.89564099,0.000935142,7174.322192,94.32796906,7266.041105,239292.8164,87.68197555,825382.4192,95.89564099
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,0.38,b38,256761.7986,94.08298202,833076.3585,96.78954813,0.00093531,7376.831724,96.99056385,7356.722617,256761.7986,94.08298202,833076.3585,96.78954813
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,1.21,c121,260164.5431,95.32981997,813117.9656,94.47071647,0.000935377,7162.720924,94.17543562,7003.026438,260153.2851,95.3256948,824427.9744,95.78475045
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,2.16,d216,261487.7651,95.81467664,782873.658,90.95683346,0.00093532,7185.912612,94.48035988,6616.783498,258454.4067,94.70318964,812412.5505,94.38875903
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,2.88,e288,235447.01,86.27279031,784670.9424,91.16564786,0.000935322,7262.637705,95.48914119,6666.770476,236620.4016,86.70274595,826000.5347,95.96745567
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,0.316,d316,6.82,g682,237575.4584,87.05269908,732394.9989,85.09205701,0.000935284,7176.084575,94.35114087,6103.414633,224196.4363,82.15034091,808482.1822,93.93211593
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,0.12,a12,268858.7894,98.51557665,825470.1134,95.90582959,0.000935323,7181.564887,94.423196,7166.775595,268858.7894,98.51557665,825470.1134,95.90582959
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,0.38,b38,247022.5262,90.51430556,831304.1508,96.58364721,0.000935272,7332.035726,96.40158618,7364.137693,247022.5262,90.51430556,831304.1508,96.58364721
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,1.21,c121,255644.7369,93.67366689,842520.7631,97.88683008,0.000935261,7392.934083,97.20227762,7415.348117,255644.7369,93.67366689,842520.7631,97.88683008
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,2.16,d216,268732.173,98.46918174,831542.6956,96.61136213,0.000935323,7389.409902,97.15594169,7318.561431,268732.173,98.46918174,831542.6956,96.61136213
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,2.88,e288,246503.3717,90.32407632,813594.4097,94.52607131,0.000935473,7179.223485,94.39241125,7130.529503,240042.5121,87.95667998,819604.793,95.2243774
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,1,e1000,6.82,g682,246265.249,90.23682311,794022.4669,92.25213871,0.000935354,7176.933765,94.36230602,6962.79875,238091.6157,87.24183006,811646.1998,94.29972188
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,0.12,a12,249429.8414,91.39639703,838132.9516,97.37703973,0.000935332,7300.566807,95.98783293,7344.77244,249429.8414,91.39639703,838132.9516,97.37703973
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,0.38,b38,255993.9201,93.80161503,817472.8331,94.97667929,0.0009353,7136.137271,93.82591382,7174.023671,255993.9201,93.80161503,817472.8331,94.97667929
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,1.21,c121,260970.8007,95.62524989,824985.0212,95.84946998,0.000935338,7139.609808,93.87157073,7148.839301,260970.8007,95.62524989,824985.0212,95.84946998
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,2.16,d216,247082.8864,90.53642284,813983.2338,94.57124618,0.000935183,7127.093858,93.70701105,7119.090515,247082.8864,90.53642284,813983.2338,94.57124618
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,2.88,e288,246203.9548,90.21436361,826961.4986,96.07910361,0.000935349,7234.924824,95.12477231,7289.24698,246203.9548,90.21436361,826961.4986,96.07910361
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,3.162,f3162,6.82,g682,256530.5423,93.99824481,810503.2858,94.16693438,0.0009351,7131.406757,93.76371703,7109.586207,260072.0063,95.2959125,814792.7084,94.66529359
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,10,g10000,0.12,a12,253301.978,92.81523023,828863.0092,96.30002736,0.000935361,7146.594478,93.96340515,7230.366188,253301.978,92.81523023,828863.0092,96.30002736
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,10,g10000,0.38,b38,264019.1825,96.7422418,813657.5122,94.53340277,0.000935162,7054.376638,92.75092524,7043.552055,264019.1825,96.7422418,813657.5122,94.53340277
7Aug2018a,6.6,6.4898723,0.0009353,2.59E-06,3.61E-09,10,g10000,1.21,c121,249294.4115,91.34677263,823938.4811,95.72787951,0.000935257,7098.867835,93.33589537,7166.916232,249294.4115,91.34677263,823938.4811,95.72787951
